ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Timezone,Weather_Timestamp,Temperature(F),Humidity(%),Visibility(mi),Precipitation(in),Weather_Condition,Junction,Traffic_Signal,Sunrise_Sunset,Start_Time_parsed,End_Time_parsed,reported_duration_minutes,dataset_source,target_name,target_definition,duration_missing,duration_negative,duration_zero,duration_below_minimum,duration_requires_review,valid_initial_duration,event_year,event_month,event_day_of_week,event_hour,is_weekend,description_normalized,description_length,description_missing,duplicate_signature
A-7420619,Source1,4,2019-09-16 13:33:25,2019-09-16 18:33:05,39.095821,-84.481981,1.09,Closed between KY-1120/Memorial Pky/Exit 4 and I-71/Exit 6 - Road closed due to accident. Blocked ahead. Traffic problem.,I-471 N,Bellevue,Campbell,KY,US/Eastern,2019-09-16 13:53:00,89.0,46.0,10.0,0.0,Fair,False,False,Day,2019-09-16 13:33:25,2019-09-16 18:33:05,299.6666666666667,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2019.0,9.0,0.0,13.0,False,closed between ky-1120/memorial pky/exit 4 and i-71/exit 6 - road closed due to accident. blocked ahead. traffic problem.,121,False,Source1|2019-09-16 13:33:25|2019-09-16 18:33:05|39.095821|-84.481981|I-471 N|closed between ky-1120/memorial pky/exit 4 and i-71/exit 6 - road closed due to accident. blocked ahead. traffic problem.
A-7420615,Source1,4,2019-09-16 13:33:25,2019-09-16 18:33:05,39.095821,-84.481981,1.09,Closed between KY-1120/Memorial Pky/Exit 4 and I-71/Exit 6 - Road closed due to accident. Blocked ahead. Traffic problem.,I-471 N,Bellevue,Campbell,KY,US/Eastern,2019-09-16 13:53:00,89.0,46.0,10.0,0.0,Fair,False,False,Day,2019-09-16 13:33:25,2019-09-16 18:33:05,299.6666666666667,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2019.0,9.0,0.0,13.0,False,closed between ky-1120/memorial pky/exit 4 and i-71/exit 6 - road closed due to accident. blocked ahead. traffic problem.,121,False,Source1|2019-09-16 13:33:25|2019-09-16 18:33:05|39.095821|-84.481981|I-471 N|closed between ky-1120/memorial pky/exit 4 and i-71/exit 6 - road closed due to accident. blocked ahead. traffic problem.
A-7285340,Source1,4,2019-12-23 21:38:03,2019-12-23 22:07:18,42.66927,-84.54404,0.0,Closed at Miller Rd - Road closed due to accident., E Miller Rd,Lansing,Ingham,MI,US/Eastern,2019-12-23 21:41:00,29.0,92.0,2.0,0.0,Fog,False,True,Night,2019-12-23 21:38:03,2019-12-23 22:07:18,29.25,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2019.0,12.0,0.0,21.0,False,closed at miller rd - road closed due to accident.,50,False,Source1|2019-12-23 21:38:03|2019-12-23 22:07:18|42.66927|-84.54404| E Miller Rd|closed at miller rd - road closed due to accident.
A-7285341,Source1,4,2019-12-23 21:38:03,2019-12-23 22:07:18,42.66927,-84.54404,0.0,Closed at Miller Rd - Road closed due to accident., E Miller Rd,Lansing,Ingham,MI,US/Eastern,2019-12-23 21:41:00,29.0,92.0,2.0,0.0,Fog,False,True,Night,2019-12-23 21:38:03,2019-12-23 22:07:18,29.25,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2019.0,12.0,0.0,21.0,False,closed at miller rd - road closed due to accident.,50,False,Source1|2019-12-23 21:38:03|2019-12-23 22:07:18|42.66927|-84.54404| E Miller Rd|closed at miller rd - road closed due to accident.
A-7265124,Source1,4,2020-02-16 13:45:49,2020-02-16 14:14:51,41.40298,-73.24969,0.0,Closed at Sherman St - Road closed due to accident., Berkshire Rd,Sandy Hook,Fairfield,CT,US/Eastern,2020-02-16 13:51:00,39.0,53.0,10.0,0.0,Mostly Cloudy,False,False,Day,2020-02-16 13:45:49,2020-02-16 14:14:51,29.033333333333335,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,2.0,6.0,13.0,True,closed at sherman st - road closed due to accident.,51,False,Source1|2020-02-16 13:45:49|2020-02-16 14:14:51|41.40298|-73.24969| Berkshire Rd|closed at sherman st - road closed due to accident.
A-7265125,Source1,4,2020-02-16 13:45:49,2020-02-16 14:14:51,41.40298,-73.24969,0.0,Closed at Sherman St - Road closed due to accident., Berkshire Rd,Sandy Hook,Fairfield,CT,US/Eastern,2020-02-16 13:51:00,39.0,53.0,10.0,0.0,Mostly Cloudy,False,False,Day,2020-02-16 13:45:49,2020-02-16 14:14:51,29.033333333333335,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,2.0,6.0,13.0,True,closed at sherman st - road closed due to accident.,51,False,Source1|2020-02-16 13:45:49|2020-02-16 14:14:51|41.40298|-73.24969| Berkshire Rd|closed at sherman st - road closed due to accident.
A-7120006,Source1,2,2020-03-18 17:11:50,2020-03-18 17:41:50,39.95425,-76.74919,0.049,At PA-462/W Market St - Accident., W King St,York,York,PA,US/Eastern,2020-03-18 16:53:00,54.0,40.0,10.0,0.0,Cloudy,False,True,Day,2020-03-18 17:11:50,2020-03-18 17:41:50,30.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,2.0,17.0,False,at pa-462/w market st - accident.,33,False,Source1|2020-03-18 17:11:50|2020-03-18 17:41:50|39.95425|-76.74919| W King St|at pa-462/w market st - accident.
A-7120015,Source1,2,2020-03-18 17:11:50,2020-03-18 17:41:50,39.95425,-76.74919,0.049,At PA-462/W Market St - Accident., W King St,York,York,PA,US/Eastern,2020-03-18 16:53:00,54.0,40.0,10.0,0.0,Cloudy,False,True,Day,2020-03-18 17:11:50,2020-03-18 17:41:50,30.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,2.0,17.0,False,at pa-462/w market st - accident.,33,False,Source1|2020-03-18 17:11:50|2020-03-18 17:41:50|39.95425|-76.74919| W King St|at pa-462/w market st - accident.
A-7121938,Source1,3,2020-03-19 07:32:42,2020-03-19 07:47:42,40.77504,-74.04381,0.0,At I-495 - Accident.,NJ-3 W,North Bergen,Hudson,NJ,US/Eastern,2020-03-19 07:51:00,43.0,93.0,2.0,0.02,Light Rain,True,False,Day,2020-03-19 07:32:42,2020-03-19 07:47:42,15.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,3.0,7.0,False,at i-495 - accident.,20,False,Source1|2020-03-19 07:32:42|2020-03-19 07:47:42|40.77504|-74.04381|NJ-3 W|at i-495 - accident.
A-7121932,Source1,3,2020-03-19 07:32:42,2020-03-19 07:47:42,40.77504,-74.04381,0.0,At I-495 - Accident.,NJ-3 W,North Bergen,Hudson,NJ,US/Eastern,2020-03-19 07:51:00,43.0,93.0,2.0,0.02,Light Rain,True,False,Day,2020-03-19 07:32:42,2020-03-19 07:47:42,15.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,3.0,7.0,False,at i-495 - accident.,20,False,Source1|2020-03-19 07:32:42|2020-03-19 07:47:42|40.77504|-74.04381|NJ-3 W|at i-495 - accident.
A-7126268,Source1,3,2020-03-20 13:52:57,2020-03-20 14:07:57,30.00825,-90.26056,0.0,At Loyola Dr/Exit 221 - Accident. Right lane blocked.,I-10 W,Kenner,Jefferson,LA,US/Central,2020-03-20 13:53:00,83.0,65.0,10.0,0.0,Mostly Cloudy,False,False,Day,2020-03-20 13:52:57,2020-03-20 14:07:57,15.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,4.0,13.0,False,at loyola dr/exit 221 - accident. right lane blocked.,53,False,Source1|2020-03-20 13:52:57|2020-03-20 14:07:57|30.00825|-90.26056|I-10 W|at loyola dr/exit 221 - accident. right lane blocked.
A-7126264,Source1,3,2020-03-20 13:52:57,2020-03-20 14:07:57,30.00825,-90.26056,0.0,At Loyola Dr/Exit 221 - Accident. Right lane blocked.,I-10 W,Kenner,Jefferson,LA,US/Central,2020-03-20 13:53:00,83.0,65.0,10.0,0.0,Mostly Cloudy,False,False,Day,2020-03-20 13:52:57,2020-03-20 14:07:57,15.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,4.0,13.0,False,at loyola dr/exit 221 - accident. right lane blocked.,53,False,Source1|2020-03-20 13:52:57|2020-03-20 14:07:57|30.00825|-90.26056|I-10 W|at loyola dr/exit 221 - accident. right lane blocked.
A-7127576,Source1,2,2020-03-21 15:36:56,2020-03-21 16:06:56,41.29619,-73.8805,0.0,At US-202/RT-35/CR-24/Crompond Rd - Accident.,Bear Mountain State Pkwy,Cortlandt Manor,Westchester,NY,US/Eastern,2020-03-21 15:56:00,48.0,29.0,10.0,0.0,Fair,False,False,Day,2020-03-21 15:36:56,2020-03-21 16:06:56,30.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,5.0,15.0,True,at us-202/rt-35/cr-24/crompond rd - accident.,45,False,Source1|2020-03-21 15:36:56|2020-03-21 16:06:56|41.29619|-73.8805|Bear Mountain State Pkwy|at us-202/rt-35/cr-24/crompond rd - accident.
A-7127549,Source1,2,2020-03-21 15:36:56,2020-03-21 16:06:56,41.29619,-73.8805,0.0,At US-202/RT-35/CR-24/Crompond Rd - Accident.,Bear Mountain State Pkwy,Cortlandt Manor,Westchester,NY,US/Eastern,2020-03-21 15:56:00,48.0,29.0,10.0,0.0,Fair,False,False,Day,2020-03-21 15:36:56,2020-03-21 16:06:56,30.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,5.0,15.0,True,at us-202/rt-35/cr-24/crompond rd - accident.,45,False,Source1|2020-03-21 15:36:56|2020-03-21 16:06:56|41.29619|-73.8805|Bear Mountain State Pkwy|at us-202/rt-35/cr-24/crompond rd - accident.
A-7131405,Source1,2,2020-03-23 17:53:05,2020-03-23 18:08:05,37.53287,-77.36235,0.0,At I-64 - Accident investigation work., S Laburnum Ave,Henrico,Henrico,VA,US/Eastern,2020-03-23 17:54:00,49.0,83.0,10.0,0.0,Cloudy,False,True,Day,2020-03-23 17:53:05,2020-03-23 18:08:05,15.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,0.0,17.0,False,at i-64 - accident investigation work.,38,False,Source1|2020-03-23 17:53:05|2020-03-23 18:08:05|37.53287|-77.36235| S Laburnum Ave|at i-64 - accident investigation work.
A-7131408,Source1,2,2020-03-23 17:53:05,2020-03-23 18:08:05,37.53287,-77.36235,0.0,At I-64 - Accident investigation work., S Laburnum Ave,Henrico,Henrico,VA,US/Eastern,2020-03-23 17:54:00,49.0,83.0,10.0,0.0,Cloudy,False,True,Day,2020-03-23 17:53:05,2020-03-23 18:08:05,15.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,0.0,17.0,False,at i-64 - accident investigation work.,38,False,Source1|2020-03-23 17:53:05|2020-03-23 18:08:05|37.53287|-77.36235| S Laburnum Ave|at i-64 - accident investigation work.
A-7135988,Source1,2,2020-03-25 18:01:13,2020-03-25 18:16:13,38.79503,-77.01628000000002,0.0,At Woodrow Wilson Memorial Brg - Accident. Hard shoulder blocked.,Capital Beltway S,Oxon Hill,Prince George's,MD,US/Eastern,2020-03-25 17:52:00,48.0,89.0,10.0,0.0,Cloudy,False,False,Day,2020-03-25 18:01:13,2020-03-25 18:16:13,15.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,2.0,18.0,False,at woodrow wilson memorial brg - accident. hard shoulder blocked.,65,False,Source1|2020-03-25 18:01:13|2020-03-25 18:16:13|38.79503|-77.01628000000002|Capital Beltway S|at woodrow wilson memorial brg - accident. hard shoulder blocked.
A-7136009,Source1,2,2020-03-25 18:01:13,2020-03-25 18:16:13,38.79503,-77.01628000000002,0.0,At Woodrow Wilson Memorial Brg - Accident. Hard shoulder blocked.,Capital Beltway S,Oxon Hill,Prince George's,MD,US/Eastern,2020-03-25 17:52:00,48.0,89.0,10.0,0.0,Cloudy,False,False,Day,2020-03-25 18:01:13,2020-03-25 18:16:13,15.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,2.0,18.0,False,at woodrow wilson memorial brg - accident. hard shoulder blocked.,65,False,Source1|2020-03-25 18:01:13|2020-03-25 18:16:13|38.79503|-77.01628000000002|Capital Beltway S|at woodrow wilson memorial brg - accident. hard shoulder blocked.
A-7137794,Source1,3,2020-03-26 17:30:31,2020-03-26 18:45:31,42.39611,-75.95761,0.0,At Upper Lisle Rd/Hemlock Hill Rd - Serious accident., Upper Lisle Rd,Whitney Point,Broome,NY,US/Eastern,2020-03-26 17:53:00,54.0,47.0,10.0,0.0,Fair,False,False,Day,2020-03-26 17:30:31,2020-03-26 18:45:31,75.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,3.0,17.0,False,at upper lisle rd/hemlock hill rd - serious accident.,53,False,Source1|2020-03-26 17:30:31|2020-03-26 18:45:31|42.39611|-75.95761| Upper Lisle Rd|at upper lisle rd/hemlock hill rd - serious accident.
A-7137792,Source1,3,2020-03-26 17:30:31,2020-03-26 18:45:31,42.39611,-75.95761,0.0,At Upper Lisle Rd/Hemlock Hill Rd - Serious accident., Upper Lisle Rd,Whitney Point,Broome,NY,US/Eastern,2020-03-26 17:53:00,54.0,47.0,10.0,0.0,Fair,False,False,Day,2020-03-26 17:30:31,2020-03-26 18:45:31,75.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,3.0,17.0,False,at upper lisle rd/hemlock hill rd - serious accident.,53,False,Source1|2020-03-26 17:30:31|2020-03-26 18:45:31|42.39611|-75.95761| Upper Lisle Rd|at upper lisle rd/hemlock hill rd - serious accident.
A-7144499,Source1,4,2020-03-30 10:56:04,2020-03-30 11:26:04,39.71569,-75.67327,1.099,Closed between SR-2/Robert W Kirkwood Hwy and SR-7/Limestone Rd - Road closed due to accident.,Kirkwood Hwy,Wilmington,New Castle,DE,US/Eastern,2020-03-30 10:51:00,53.0,86.0,10.0,0.0,Cloudy,False,True,Day,2020-03-30 10:56:04,2020-03-30 11:26:04,30.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,0.0,10.0,False,closed between sr-2/robert w kirkwood hwy and sr-7/limestone rd - road closed due to accident.,94,False,Source1|2020-03-30 10:56:04|2020-03-30 11:26:04|39.71569|-75.67327|Kirkwood Hwy|closed between sr-2/robert w kirkwood hwy and sr-7/limestone rd - road closed due to accident.
A-7144496,Source1,4,2020-03-30 10:56:04,2020-03-30 11:26:04,39.71569,-75.67327,1.099,Closed between SR-2/Robert W Kirkwood Hwy and SR-7/Limestone Rd - Road closed due to accident.,Kirkwood Hwy,Wilmington,New Castle,DE,US/Eastern,2020-03-30 10:51:00,53.0,86.0,10.0,0.0,Cloudy,False,True,Day,2020-03-30 10:56:04,2020-03-30 11:26:04,30.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,3.0,0.0,10.0,False,closed between sr-2/robert w kirkwood hwy and sr-7/limestone rd - road closed due to accident.,94,False,Source1|2020-03-30 10:56:04|2020-03-30 11:26:04|39.71569|-75.67327|Kirkwood Hwy|closed between sr-2/robert w kirkwood hwy and sr-7/limestone rd - road closed due to accident.
A-7148866,Source1,2,2020-04-01 08:36:20,2020-04-01 08:51:20,37.56149,-77.37557,0.0,At Creighton Rd - Accident.,N Laburnum Ave,Richmond,Henrico,VA,US/Eastern,2020-04-01 08:44:00,42.0,82.0,10.0,0.0,Cloudy,False,True,Day,2020-04-01 08:36:20,2020-04-01 08:51:20,15.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,4.0,2.0,8.0,False,at creighton rd - accident.,27,False,Source1|2020-04-01 08:36:20|2020-04-01 08:51:20|37.56149|-77.37557|N Laburnum Ave|at creighton rd - accident.
A-7148867,Source1,2,2020-04-01 08:36:20,2020-04-01 08:51:20,37.56149,-77.37557,0.0,At Creighton Rd - Accident.,N Laburnum Ave,Richmond,Henrico,VA,US/Eastern,2020-04-01 08:44:00,42.0,82.0,10.0,0.0,Cloudy,False,True,Day,2020-04-01 08:36:20,2020-04-01 08:51:20,15.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,4.0,2.0,8.0,False,at creighton rd - accident.,27,False,Source1|2020-04-01 08:36:20|2020-04-01 08:51:20|37.56149|-77.37557|N Laburnum Ave|at creighton rd - accident.
A-7148869,Source1,1,2020-04-01 08:58:05,2020-04-01 09:13:05,37.56883,-77.51975999999998,0.0,At Libbie Ave - Earlier accident., Libbie Ave,Richmond,Richmond City,VA,US/Eastern,2020-04-01 08:54:00,44.0,65.0,10.0,0.0,Mostly Cloudy,False,False,Day,2020-04-01 08:58:05,2020-04-01 09:13:05,15.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,4.0,2.0,8.0,False,at libbie ave - earlier accident.,33,False,Source1|2020-04-01 08:58:05|2020-04-01 09:13:05|37.56883|-77.51975999999998| Libbie Ave|at libbie ave - earlier accident.
A-7148874,Source1,1,2020-04-01 08:58:05,2020-04-01 09:13:05,37.56883,-77.51975999999998,0.0,At Libbie Ave - Earlier accident., Libbie Ave,Richmond,Richmond City,VA,US/Eastern,2020-04-01 08:54:00,44.0,65.0,10.0,0.0,Mostly Cloudy,False,False,Day,2020-04-01 08:58:05,2020-04-01 09:13:05,15.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,4.0,2.0,8.0,False,at libbie ave - earlier accident.,33,False,Source1|2020-04-01 08:58:05|2020-04-01 09:13:05|37.56883|-77.51975999999998| Libbie Ave|at libbie ave - earlier accident.
A-7153068,Source1,2,2020-04-03 14:41:10,2020-04-03 15:11:10,37.57935,-77.51427,0.403,At Willow Lawn Dr - Accident.,Libbie Ave,Richmond,Richmond City,VA,US/Eastern,2020-04-03 14:54:00,69.0,17.0,10.0,0.0,Fair,False,True,Day,2020-04-03 14:41:10,2020-04-03 15:11:10,30.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,4.0,4.0,14.0,False,at willow lawn dr - accident.,29,False,Source1|2020-04-03 14:41:10|2020-04-03 15:11:10|37.57935|-77.51427|Libbie Ave|at willow lawn dr - accident.
A-7153062,Source1,2,2020-04-03 14:41:10,2020-04-03 15:11:10,37.57935,-77.51427,0.403,At Willow Lawn Dr - Accident.,Libbie Ave,Richmond,Richmond City,VA,US/Eastern,2020-04-03 14:54:00,69.0,17.0,10.0,0.0,Fair,False,True,Day,2020-04-03 14:41:10,2020-04-03 15:11:10,30.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,4.0,4.0,14.0,False,at willow lawn dr - accident.,29,False,Source1|2020-04-03 14:41:10|2020-04-03 15:11:10|37.57935|-77.51427|Libbie Ave|at willow lawn dr - accident.
A-7160666,Source1,1,2020-04-07 07:02:28,2020-04-07 09:02:28,42.28874,-71.57376,0.0,At New Flanders Rd - Fuel spillage accident.,Turnpike Rd,Westborough,Worcester,MA,US/Eastern,2020-04-07 06:54:00,42.0,43.0,10.0,0.0,Mostly Cloudy,False,False,Day,2020-04-07 07:02:28,2020-04-07 09:02:28,120.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,4.0,1.0,7.0,False,at new flanders rd - fuel spillage accident.,44,False,Source1|2020-04-07 07:02:28|2020-04-07 09:02:28|42.28874|-71.57376|Turnpike Rd|at new flanders rd - fuel spillage accident.
A-7160682,Source1,1,2020-04-07 07:02:28,2020-04-07 09:02:28,42.28874,-71.57376,0.0,At New Flanders Rd - Fuel spillage accident.,Turnpike Rd,Westborough,Worcester,MA,US/Eastern,2020-04-07 06:54:00,42.0,43.0,10.0,0.0,Mostly Cloudy,False,False,Day,2020-04-07 07:02:28,2020-04-07 09:02:28,120.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,4.0,1.0,7.0,False,at new flanders rd - fuel spillage accident.,44,False,Source1|2020-04-07 07:02:28|2020-04-07 09:02:28|42.28874|-71.57376|Turnpike Rd|at new flanders rd - fuel spillage accident.
A-7163612,Source1,3,2020-04-08 16:27:07,2020-04-08 16:57:07,39.44549,-75.22058,0.0,At RT-49/Broad St - Accident traffic being directed around accident area.,Rosenhayn Ave,Bridgeton,Cumberland,NJ,US/Eastern,2020-04-08 16:54:00,75.0,34.0,10.0,0.0,Partly Cloudy,False,True,Day,2020-04-08 16:27:07,2020-04-08 16:57:07,30.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,4.0,2.0,16.0,False,at rt-49/broad st - accident traffic being directed around accident area.,73,False,Source1|2020-04-08 16:27:07|2020-04-08 16:57:07|39.44549|-75.22058|Rosenhayn Ave|at rt-49/broad st - accident traffic being directed around accident area.
A-7163619,Source1,3,2020-04-08 16:27:07,2020-04-08 16:57:07,39.44549,-75.22058,0.0,At RT-49/Broad St - Accident traffic being directed around accident area.,Rosenhayn Ave,Bridgeton,Cumberland,NJ,US/Eastern,2020-04-08 16:54:00,75.0,34.0,10.0,0.0,Partly Cloudy,False,True,Day,2020-04-08 16:27:07,2020-04-08 16:57:07,30.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,4.0,2.0,16.0,False,at rt-49/broad st - accident traffic being directed around accident area.,73,False,Source1|2020-04-08 16:27:07|2020-04-08 16:57:07|39.44549|-75.22058|Rosenhayn Ave|at rt-49/broad st - accident traffic being directed around accident area.
A-7163642,Source1,3,2020-04-08 16:27:07,2020-04-08 16:57:07,39.44549,-75.22058,0.0,At RT-49/Broad St - Accident traffic being directed around accident area.,Rosenhayn Ave,Bridgeton,Cumberland,NJ,US/Eastern,2020-04-08 16:54:00,75.0,34.0,10.0,0.0,Partly Cloudy,False,True,Day,2020-04-08 16:27:07,2020-04-08 16:57:07,30.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,4.0,2.0,16.0,False,at rt-49/broad st - accident traffic being directed around accident area.,73,False,Source1|2020-04-08 16:27:07|2020-04-08 16:57:07|39.44549|-75.22058|Rosenhayn Ave|at rt-49/broad st - accident traffic being directed around accident area.
A-7166283,Source1,1,2020-04-09 19:25:37,2020-04-09 20:25:37,26.36802,-80.1715,0.0,At Lyons Rd - Earlier accident.,Boca Rio Rd,Boca Raton,Palm Beach,FL,US/Eastern,2020-04-09 19:53:00,85.0,57.0,10.0,0.0,Fair,False,True,Day,2020-04-09 19:25:37,2020-04-09 20:25:37,60.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,4.0,3.0,19.0,False,at lyons rd - earlier accident.,31,False,Source1|2020-04-09 19:25:37|2020-04-09 20:25:37|26.36802|-80.1715|Boca Rio Rd|at lyons rd - earlier accident.
A-7166271,Source1,1,2020-04-09 19:25:37,2020-04-09 20:25:37,26.36802,-80.1715,0.0,At Lyons Rd - Earlier accident.,Boca Rio Rd,Boca Raton,Palm Beach,FL,US/Eastern,2020-04-09 19:53:00,85.0,57.0,10.0,0.0,Fair,False,True,Day,2020-04-09 19:25:37,2020-04-09 20:25:37,60.0,US_Accidents,reported_event_duration,End_Time minus Start_Time,False,False,False,False,False,True,2020.0,4.0,3.0,19.0,False,at lyons rd - earlier accident.,31,False,Source1|2020-04-09 19:25:37|2020-04-09 20:25:37|26.36802|-80.1715|Boca Rio Rd|at lyons rd - earlier accident.
