ID,Source,Severity,Start_Time_parsed,End_Time_parsed,reported_duration_minutes,Description,Street,City,County,State,event_year,split
A-6424064,Source1,2,2021-01-17 11:08:00,2022-01-17 12:53:00,525705.0,Incident on I-110 SB near I-10 Left lane blocked.,I-110 S,Baton Rouge,East Baton Rouge,LA,2021.0,validation
A-6734094,Source1,2,2020-10-23 06:57:00,2021-10-23 08:42:00,525705.0,Incident on I-10 WB near CANAL NO 17 Left lane blocked.,I-10 W,Saint Rose,St. Charles,LA,2020.0,train
A-3933641,Source1,2,2022-03-15 18:02:00,2023-03-15 19:47:00,525705.0,Incident on I-10 EB near ST CHARLES ST JOHN THE BAPTIST PARISH LINE Left lane blocked.,I-10,Kenner,Jefferson,LA,2022.0,calibration
A-6034936,Source1,2,2021-10-16 23:33:00,2022-10-17 01:18:00,525705.0,Construction on I-10 WB near FRANKLIN AVE Road closed. Take alternate route.,I-10 W,New Orleans,Orleans,LA,2021.0,validation
A-6009069,Source1,2,2021-04-30 14:48:00,2022-04-30 16:33:00,525705.0,Construction on LA-73 NB near C BRAUD RD Road closed. Take alternate route., LA-73,Geismar,Ascension,LA,2021.0,validation
A-6562815,Source1,2,2021-02-23 17:27:00,2022-02-23 19:12:00,525705.0,Incident on I-10 EB near MIDDLE RIVER Left lane blocked.,I-10 E,Slidell,St. Tammany,LA,2021.0,validation
A-5071900,Source1,2,2022-01-24 10:01:00,2023-01-24 11:46:00,525705.0,Construction on I-610 WB near PARIS AVE Road closed. Take alternate route.,I-10,New Orleans,Orleans,LA,2022.0,calibration
A-6708674,Source1,2,2020-11-29 15:57:00,2021-11-29 17:42:00,525705.0,Construction on I-610 EB near LONDON AVE CANAL Road closed. Take alternate route.,I-610 E,New Orleans,Orleans,LA,2020.0,train
A-5765253,Source1,2,2021-11-18 16:43:00,2022-11-18 18:28:00,525705.0,Construction on I-10 EB near BAYOU MANCHAC Road closed. Take alternate route.,I-10 E,Baton Rouge,East Baton Rouge,LA,2021.0,validation
A-6940296,Source1,2,2020-11-09 22:43:00,2021-11-10 00:28:00,525705.0,Incident on I-10 WB near LAKE PONTCHARTRAIN Drive with caution.,I-10 W,Slidell,St. Tammany,LA,2020.0,train
A-5908110,Source1,2,2021-10-15 23:58:00,2022-10-16 01:43:00,525705.0,Construction on I-59 SB near W PEARL RIVER Road closed. Take alternate route.,I-59,Pearl River,St Tammany,LA,2021.0,validation
A-6591069,Source1,2,2021-01-01 01:24:00,2022-01-01 03:09:00,525705.0,Construction on I-49 SB near LA-3250 Road closed. Take alternate route.,I-49 S,Alexandria,Rapides,LA,2021.0,validation
A-6693789,Source1,2,2020-10-21 23:54:00,2021-10-22 01:39:00,525705.0,Construction on I-10 EB near LA-347 Road closed. Take alternate route.,I-10 E,Breaux Bridge,St. Martin,LA,2020.0,train
A-6598792,Source1,2,2020-11-29 02:37:00,2021-11-29 04:22:00,525705.0,Incident on I-10 WB near LOUISE ST Left lane blocked.,I-10 W,Baton Rouge,East Baton Rouge,LA,2020.0,train
A-6907527,Source1,2,2020-12-23 20:29:00,2021-12-23 22:14:00,525705.0,Incident on I-10 WB near MORRISON RD Right lane blocked. Expect delays.,I-10 W,New Orleans,Orleans,LA,2020.0,train
A-5788857,Source1,2,2021-12-17 18:40:00,2022-12-17 20:25:00,525705.0,Incident on I-49 NB near I-10 Right lane blocked. Expect delays.,NW Evangeline Trwy,Lafayette,Lafayette,LA,2021.0,validation
A-6843660,Source1,2,2020-12-24 09:26:00,2021-12-24 11:11:00,525705.0,Incident on I-10 EB near MISSISSIPPI RIVER Right lane blocked. Expect delays.,I-10 E,Baton Rouge,East Baton Rouge,LA,2020.0,train
A-6874023,Source1,2,2020-12-22 22:24:00,2021-12-23 00:09:00,525705.0,Incident on LA-1 NB near PORT ALLEN CANAL Right lane blocked. Expect delays.,LA Highway 1 S,Port Allen,West Baton Rouge,LA,2020.0,train
A-6486848,Source1,2,2021-01-20 01:37:00,2022-01-20 03:22:00,525705.0,Incident on I-10 WB near LAFAYETTE ST MARTIN PARISH LINE Right lane blocked. Expect delays.,I-10 W,Lafayette,Lafayette,LA,2021.0,validation
A-6697310,Source1,2,2020-10-22 07:15:00,2021-10-22 09:00:00,525705.0,Incident on I-510 NB near LAKE FOREST BLVD Drive with caution.,Paris Rd N,New Orleans,Orleans,LA,2020.0,train
A-6179754,Source1,2,2021-04-27 15:42:00,2022-04-27 17:27:00,525705.0,Incident on I-610 WB near ORLEANS CANAL Right lane blocked. Expect delays.,I-610 W,New Orleans,Orleans,LA,2021.0,validation
A-6116826,Source1,2,2021-09-15 05:58:00,2022-09-15 07:43:00,525705.0,Incident on US-90-BR EB near US-90 Left lane blocked.,Pontchartrain Expy W,New Orleans,Orleans,LA,2021.0,validation
A-5826801,Source1,2,2021-02-19 03:06:00,2022-02-19 04:51:00,525705.0,Construction on I-10 EB near LAKE BIGEAUX Expect long delays.,I-10,Breaux Bridge,St Martin,LA,2021.0,validation
A-6145147,Source1,2,2021-07-04 17:52:00,2022-07-04 19:37:00,525705.0,Incident on I-12 WB near BLOOD RIVER Right lane blocked. Expect delays.,I-12,Holden,Livingston,LA,2021.0,validation
A-6894437,Source1,2,2020-12-18 20:45:00,2021-12-18 22:30:00,525705.0,Incident on I-110 SB near I-10 Road closed. Take alternate route.,I-110 S,Baton Rouge,East Baton Rouge,LA,2020.0,train
A-5948574,Source1,2,2021-11-30 08:15:00,2022-11-30 10:00:00,525705.0,Incident on I-10 WB near JAHNCKE CANAL Left lane blocked.,I-10 W,New Orleans,Orleans,LA,2021.0,validation
A-5593294,Source1,2,2021-12-14 18:24:00,2022-12-14 20:09:00,525705.0,Incident on I-10 WB near BAYOU MANCHAC Right shoulder closed.,I-10 W,Baton Rouge,East Baton Rouge,LA,2021.0,validation
A-5230622,Source1,2,2022-03-21 10:40:00,2023-03-21 12:25:00,525705.0,Incident on I-12 EB near LA-1077 Right lane blocked. Expect delays.,I-12 E,Ponchatoula,Tangipahoa,LA,2022.0,calibration
A-5631028,Source1,2,2021-11-20 23:40:00,2022-11-21 01:25:00,525705.0,Incident on I-10 EB near LA-3188 Left lane blocked.,I-10 E,Norco,St. Charles,LA,2021.0,validation
A-6502907,Source1,2,2021-01-29 11:31:00,2022-01-29 13:16:00,525705.0,Incident on I-10 WB near HAMPTON COULEE Right lane blocked. Expect delays.,I-10 W,Vinton,Calcasieu,LA,2021.0,validation
A-6061040,Source1,2,2021-04-16 17:38:00,2022-04-16 19:23:00,525705.0,Incident on I-10 EB near RIDGEWAY BLVD Right lane blocked. Expect delays.,I-10 E,New Orleans,Orleans,LA,2021.0,validation
A-5555059,Source1,2,2021-06-06 10:49:00,2022-06-06 12:34:00,525705.0,Incident on I-12 WB near LA-3002 Left lane blocked.,I-12,Denham Springs,Livingston,LA,2021.0,validation
A-4436066,Source1,4,2022-02-18 06:55:00,2023-02-18 08:40:00,525705.0,Construction on I-10 WB near BAYOU LA BRANCH Road closed. Take alternate route.,I-10,Laplace,St John the Baptist,LA,2022.0,calibration
A-5904176,Source1,2,2021-07-26 21:30:00,2022-07-26 23:15:00,525705.0,Incident on I-12 EB near COLYELL CRK Right lane blocked. Expect delays.,I-12,Walker,Livingston,LA,2021.0,validation
A-6764214,Source1,2,2020-11-30 01:02:00,2021-11-30 02:47:00,525705.0,Incident on I-10 WB near WESTLAKE (LA-378) Drive with caution.,I-10 W,Lake Charles,Calcasieu,LA,2020.0,train
A-3829882,Source1,2,2022-02-10 17:40:00,2023-02-10 19:25:00,525705.0,Incident on US-61 NB near LA-426 Right lane blocked. Expect delays., Airline Hwy,Baton Rouge,East Baton Rouge,LA,2022.0,calibration
A-5544114,Source1,2,2021-06-25 11:03:00,2022-06-25 12:48:00,525705.0,Incident on I-55 SB near I-12 Left lane blocked.,I-55,Hammond,Tangipahoa,LA,2021.0,validation
A-6968076,Source1,2,2020-10-09 11:25:00,2021-10-09 13:10:00,525705.0,Incident on I-610 EB near LONDON AVE CANAL Drive with caution.,I-610 E,New Orleans,Orleans,LA,2020.0,train
A-5842662,Source1,2,2021-05-27 06:43:00,2022-05-27 08:28:00,525705.0,Incident on I-12 EB near LA-43 Right lane blocked. Expect delays.,I-12 E,Hammond,Tangipahoa,LA,2021.0,validation
A-3961616,Source1,2,2022-03-11 20:27:00,2023-03-11 22:12:00,525705.0,Construction on LA-946 WB near TYNEWOOD AVE Road closed. Take alternate route., Joor Rd,Baton Rouge,East Baton Rouge,LA,2022.0,calibration
A-6843319,Source1,2,2020-09-12 03:19:00,2021-09-12 05:04:00,525705.0,Incident on I-220 WB near LA-3105 Right lane blocked. Expect delays.,I-220 W,Bossier City,Bossier,LA,2020.0,train
A-5758145,Source1,2,2021-10-28 16:07:00,2022-10-28 17:52:00,525705.0,Incident on I-12 WB near LA-43 Left lane blocked.,I-12,Hammond,Tangipahoa,LA,2021.0,validation
A-5561856,Source1,2,2021-09-23 05:14:00,2022-09-23 06:59:00,525705.0,Incident on I-10 WB near MORRISON RD Right lane blocked. Expect delays.,I-10,New Orleans,Orleans,LA,2021.0,validation
A-6563652,Source1,4,2021-02-20 22:54:00,2022-02-21 00:39:00,525705.0,Construction on I-10 EB near INNER HARBOR NAVIGATION CANAL Road closed. Take alternate route.,I-10,New Orleans,Orleans,LA,2021.0,validation
A-6424844,Source1,2,2021-01-22 16:22:00,2022-01-22 18:07:00,525705.0,Incident on I-12 WB near LA-59 Left lane blocked.,I-12 W,Mandeville,St. Tammany,LA,2021.0,validation
A-6721707,Source1,2,2020-12-31 18:45:00,2021-12-31 20:30:00,525705.0,Construction on I-10 EB near VERMILION RIVER Road closed. Take alternate route.,I-10 E,Breaux Bridge,St. Martin,LA,2020.0,train
A-6749437,Source1,2,2020-11-29 15:38:00,2021-11-29 17:23:00,525705.0,Incident on I-10 WB near ATCHAFALAYA BASIN MAIN CHANNEL Left lane blocked.,I-10 W,Breaux Bridge,St. Martin,LA,2020.0,train
A-5607989,Source1,2,2021-07-09 14:19:00,2022-07-09 16:04:00,525705.0,Incident on I-20 EB near LA-72 Right lane blocked. Expect delays.,I-20 E,Bossier City,Bossier,LA,2021.0,validation
A-6399375,Source1,2,2021-02-20 22:54:00,2022-02-21 00:39:00,525705.0,Construction on I-10 EB near INNER HARBOR NAVIGATION CANAL Road closed. Take alternate route.,I-10,New Orleans,Orleans,LA,2021.0,validation
A-5603984,Source1,4,2021-09-30 16:01:00,2022-09-30 17:46:00,525705.0,Construction on I-10 WB near ACADIA LAFAYETTE PARISH LINE Road closed. Take alternate route.,I-10 W,Rayne,Acadia,LA,2021.0,validation
A-5553029,Source1,2,2021-03-18 07:01:00,2022-03-18 08:46:00,525705.0,Incident on I-10 EB near I-610 Right lane blocked. Expect delays.,I-10 E,Metairie,Jefferson,LA,2021.0,validation
A-6704139,Source1,4,2020-10-27 21:49:00,2021-10-27 23:34:00,525705.0,Construction on I-10 WB near MISSISSIPPI RIVER Road closed. Take alternate route.,I-10 W,Baton Rouge,East Baton Rouge,LA,2020.0,train
A-5605731,Source1,2,2021-08-13 17:14:00,2022-08-13 18:59:00,525705.0,Incident on I-49 SB near COTTONWOOD BAYOU Right lane blocked. Expect delays.,I-49,Shreveport,Caddo,LA,2021.0,validation
A-6214256,Source1,2,2021-11-02 01:17:00,2022-11-02 03:02:00,525705.0,Incident on LA-47 NB near INTRACOASTAL WATERWAY Right lane blocked. Expect delays.,Paris Rd N,New Orleans,Orleans,LA,2021.0,validation
A-6844479,Source1,2,2020-10-28 01:16:00,2021-10-28 03:01:00,525705.0,Incident on I-12 WB near LACOMBE BAYOU Drive with caution.,I-12 W,Mandeville,St. Tammany,LA,2020.0,train
A-6250515,Source1,2,2021-10-23 22:23:00,2022-10-24 00:08:00,525705.0,Incident on I-10 EB near LITTLE IRISH BAYOU Left lane blocked.,I-10 E,New Orleans,Orleans,LA,2021.0,validation
A-6507291,Source1,2,2021-01-27 08:18:00,2022-01-27 10:03:00,525705.0,Incident on I-10 EB near LOUISA ST NORTH Expect long delays.,I-10 E,New Orleans,Orleans,LA,2021.0,validation
A-6202713,Source1,2,2021-12-29 11:48:00,2022-12-29 13:33:00,525705.0,Incident on I-10 WB near WING GULLY Expect long delays.,I-10,Vinton,Calcasieu,LA,2021.0,validation
A-5588371,Source1,2,2021-12-10 15:55:00,2022-12-10 17:40:00,525705.0,Construction on I-10 EB near OLD NEW RIVER Road closed. Take alternate route.,I-10,Laplace,St John the Baptist,LA,2021.0,validation
A-6752675,Source1,2,2020-09-30 06:21:00,2021-09-30 08:06:00,525705.0,Construction on I-610 WB near ORLEANS CANAL Road closed. Take alternate route.,I-610 W,New Orleans,Orleans,LA,2020.0,train
A-5809998,Source1,2,2021-09-25 02:46:00,2022-09-25 04:31:00,525705.0,Incident on I-10 EB near MAXENT CANAL Right lane blocked. Expect delays.,I-10 E,New Orleans,Orleans,LA,2021.0,validation
A-6350363,Source1,2,2021-01-09 03:18:00,2022-01-09 05:03:00,525705.0,Incident on I-20 EB near TRAFFIC ST Right lane blocked. Expect delays.,I-20 E,Shreveport,Caddo,LA,2021.0,validation
A-5410872,Source1,4,2022-02-04 06:13:00,2023-02-04 07:58:00,525705.0,Construction on LA-3132 WB near BRUSH BAYOU Road closed. Take alternate route.,LA-3132,Shreveport,Caddo,LA,2022.0,calibration
A-6311438,Source1,4,2021-12-01 17:18:00,2022-12-01 19:03:00,525705.0,Construction on I-10 WB near VERDINE BAYOU Road closed. Take alternate route.,I-10 W,Westlake,Calcasieu,LA,2021.0,validation
A-4866038,Source1,2,2022-01-02 05:29:00,2023-01-02 07:14:00,525705.0,Incident on US-90 WB near MARTIN LUTHER KING JR BLVD Left lane blocked.,US-90,New Orleans,Orleans,LA,2022.0,calibration
A-6817570,Source1,2,2020-12-03 17:00:00,2021-12-03 18:45:00,525705.0,Incident on LA-3132 EB near WALKER RD Right lane blocked. Expect delays.,Inner Loop Expy E,Shreveport,Caddo,LA,2020.0,train
A-6607209,Source1,2,2020-10-04 13:40:00,2021-10-04 15:25:00,525705.0,Incident on I-10 EB near LA-30 Right lane blocked. Expect delays.,I-10 E,Port Allen,West Baton Rouge,LA,2020.0,train
A-6313691,Source1,2,2021-08-14 13:30:00,2022-08-14 15:15:00,525705.0,Incident on US-61 NB near I-110 Right lane blocked. Expect delays.,Scenic Hwy,Baton Rouge,East Baton Rouge,LA,2021.0,validation
A-6618821,Source1,2,2020-09-29 02:02:00,2021-09-29 03:47:00,525705.0,Incident on I-20 WB near LA-145 Drive with caution.,I-20 W,Calhoun,Ouachita,LA,2020.0,train
A-5616533,Source1,2,2021-05-31 17:37:00,2022-05-31 19:22:00,525705.0,Incident on I-20 WB near TRAFFIC ST Right lane blocked. Expect delays.,I-20 W,Bossier City,Bossier,LA,2021.0,validation
A-5679277,Source1,2,2021-10-18 07:49:00,2022-10-18 09:34:00,525705.0,Incident on I-20 WB near FLAT RIVER Left lane blocked.,I-20 W,Bossier City,Bossier,LA,2021.0,validation
A-6396970,Source1,2,2021-01-14 04:52:00,2022-01-14 06:37:00,525705.0,Construction on I-10 WB near LA-347 Road closed. Take alternate route.,I-10 W,Breaux Bridge,St. Martin,LA,2021.0,validation
A-6418970,Source1,2,2021-01-23 18:43:00,2022-01-23 20:28:00,525705.0,Incident on I-20 WB near RED RIVER Right lane blocked. Expect delays.,I-20 W,Bossier City,Bossier,LA,2021.0,validation
A-5898371,Source1,2,2021-05-07 12:58:00,2022-05-07 14:43:00,525705.0,Construction on I-220 WB near CROSS LAKE Road closed. Take alternate route.,I-220,Shreveport,Caddo,LA,2021.0,validation
A-4342264,Source1,2,2022-03-07 22:29:00,2023-03-08 00:14:00,525705.0,Incident on I-10 EB near LA-397 Expect long delays.,I-10,Lake Charles,Calcasieu,LA,2022.0,calibration
A-5751680,Source1,2,2021-09-13 15:22:00,2022-09-13 17:07:00,525705.0,Incident on I-210 EB near PRIEN LAKE Right lane blocked. Expect delays.,I-210 E,Westlake,Calcasieu,LA,2021.0,validation
A-5673727,Source1,2,2021-05-01 17:18:00,2022-05-01 19:03:00,525705.0,Construction on I-10 EB near ATCHAFALAYA RIVER Road closed. Take alternate route.,I-10,Grosse Tete,Iberville,LA,2021.0,validation
A-5640918,Source1,4,2021-06-01 16:09:00,2022-06-01 17:54:00,525705.0,Construction on I-20 EB near MACKS BAYOU Road closed. Take alternate route.,I-20,Bossier City,Bossier,LA,2021.0,validation
A-5554737,Source1,2,2021-10-06 13:37:00,2022-10-06 15:22:00,525705.0,Incident on I-10 WB near US-190-BR Drive with caution.,I-10 W,Slidell,St. Tammany,LA,2021.0,validation
A-4210709,Source1,2,2022-01-26 16:10:00,2023-01-26 17:55:00,525705.0,Incident on I-59 SB near W PEARL RIVER Right lane blocked. Expect delays.,I-59,Pearl River,St Tammany,LA,2022.0,calibration
A-6635514,Source1,2,2020-10-16 22:39:00,2021-10-17 00:24:00,525705.0,Incident on I-20 WB near FLAT RIVER Right lane blocked. Expect delays.,I-20,Bossier City,Bossier,LA,2020.0,train
A-6734909,Source1,2,2020-11-10 23:03:00,2021-11-11 00:48:00,525705.0,Incident on I-10 WB near LOYOLA DRIVE Right lane blocked. Expect delays.,I-10 W,Kenner,Jefferson,LA,2020.0,train
A-4056457,Source1,4,2022-02-02 08:39:00,2023-02-02 10:24:00,525705.0,Construction on LA-28 EB near PALMETTO ST Road closed. Take alternate route., Hwy 28 E,Pineville,Rapides,LA,2022.0,calibration
A-3887188,Source1,2,2022-02-20 16:02:00,2023-02-20 17:47:00,525705.0,Incident on I-10 WB near LAKE CHARLES Right lane blocked. Expect delays.,I-10,Lake Charles,Calcasieu,LA,2022.0,calibration
A-5793176,Source1,2,2021-07-27 19:57:00,2022-07-27 21:42:00,525705.0,Incident on I-10 EB near LA-101 Left lane blocked.,I-10 E,Iowa,Jefferson Davis,LA,2021.0,validation
A-6794994,Source1,2,2020-11-04 23:56:00,2021-11-05 00:41:00,525645.0,Incident on I-210 WB near I-10 Left lane blocked.,I-210 W,Lake Charles,Calcasieu,LA,2020.0,train
A-6827007,Source1,2,2020-11-05 13:47:00,2021-11-05 14:32:00,525645.0,Incident on I-10 WB near FRANKLIN AVE Expect long delays.,I-10 W,New Orleans,Orleans,LA,2020.0,train
A-5556447,Source1,4,2020-10-23 00:00:00,2021-10-22 23:59:59,525599.9833333333,Closed road from Magnolia St (Edinger Ave) to I-405/San Diego Fwy (Edinger Ave) due to accident., Edinger Ave,Westminster,Orange,CA,2020.0,train
A-3894556,Source1,2,2021-11-19 12:01:00,2022-10-07 17:23:56,464002.93333333335,Construction on I-95 SB near BRANDYWINE RIVER BRG Left lane blocked.,I-95,Wilmington,New Castle,DE,2021.0,validation
A-5953787,Source1,4,2021-01-20 14:32:07,2021-11-01 08:45:00,410052.88333333336,Incident on OR-224 EB near MP 31 Expect delays., Clackamas Hwy,Estacada,Clackamas,OR,2021.0,validation
A-3510662,Source1,4,2016-03-29 00:01:00,2016-11-21 05:00:00,341579.0,Closed past 275th St/Exit 134 - Road closed due to accident.,275th St,Salix,Woodbury,IA,2016.0,train
A-7569808,Source1,2,2018-06-10 11:39:20,2019-01-31 15:00:00,338600.6666666667,Between OH-48/Exit 28 and CR-7/Wilmington Rd/Exit 36 - Accident. Right lane blocked. Traffic problem.,I-71 N,Lebanon,Warren,OH,2018.0,train
A-4711399,Source1,2,2022-01-03 11:08:07,2022-07-30 15:40:04,299791.95,Incident on HILLSIDE AVE near HILLSIDE AVE Drive with caution.,Hillside Ave,Queens Village,Queens,NY,2022.0,calibration
A-7569295,Source1,3,2018-06-08 05:59:35,2018-12-31 06:00:00,296640.4166666667,At 185th St/200th St/Exit 182 - Accident. Right lane blocked. Roadwork.,OH-2 E,Cleveland,Cuyahoga,OH,2018.0,train
A-3435091,Source1,2,2016-09-24 18:11:55,2017-04-01 19:00:00,272208.0833333333,Between US-34/Exit 35 and US-275/IA-92/Exit 47 - Accident. Right lane closed. Contraflow.,US-275 N,Council Bluffs,Mills,IA,2016.0,train
A-6457710,Source1,2,2020-10-13 19:19:34,2021-04-18 21:21:06,269401.5333333333,A disabled vehicle is creating a hazard causing no to minimum delays. Use caution., N Santiam Hwy,Idanha,Marion,OR,2020.0,train
A-5857104,Source1,2,2021-07-01 18:22:48,2021-12-31 23:59:00,263856.2,Accident from Harrisburg School Rd to E Saw Mill Rd., Deerwood Ln,Quakertown,Bucks,PA,2021.0,validation
A-5171556,Source1,2,2021-12-08 12:17:51,2022-05-26 11:23:49,243305.96666666667,A hazardous materials cleanup is occurring. Prepare to slow., Highway 95 W,Jordan Valley,Malheur,OR,2021.0,validation
A-3595594,Source1,3,2017-04-26 10:33:32,2017-09-28 17:00:00,223586.46666666667,Between CR-614/Exit 65 and CR-G50/Exit 52 - Accident. Contraflow.,I-35 S,Prole,Warren,IA,2017.0,train
A-6099533,Source1,2,2021-04-12 17:36:27,2021-09-04 16:32:59,208736.53333333333,Incident on OR-126 EB near MP 31 Drive with caution., McKenzie Hwy,Vida,Lane,OR,2021.0,validation
A-5681317,Source1,2,2021-05-03 08:00:00,2021-09-24 16:45:00,207885.0,Construction on I-75 SB near COUNTY HWY-99 Drive with caution.,I-75 S,Findlay,Hancock,OH,2021.0,validation
A-6091403,Source1,4,2021-02-05 11:37:00,2021-06-28 23:59:00,206662.0,US-1 Alt N - US-1 Alt S is closed from Louisiana Ave (Constitution Ave) to Maryland Ave (Constitution Ave) due to accident.,Constitution Ave NW,Washington,District of Columbia,DC,2021.0,validation
A-6435288,Source1,2,2020-10-02 17:45:00,2021-02-14 20:26:00,194561.0,A disabled vehicle is creating a hazard causing no to minimum delays. Use caution., McKenzie Hwy,Vida,Lane,OR,2020.0,train
A-5698888,Source1,2,2021-03-23 07:58:25,2021-08-01 18:41:38,189283.21666666667,I-84 is closed WB due to a crash. Use alternate routes. Ramps Affected.,I-84 W,Baker City,Baker,OR,2021.0,validation
A-5851308,Source1,4,2021-03-22 22:01:00,2021-07-30 05:44:00,186223.0,Construction on CA-99 NB near MING AVE Take alternate route., Ming Ave,Bakersfield,Kern,CA,2021.0,validation
A-4594855,Source1,2,2022-01-13 06:54:00,2022-05-19 14:19:00,181885.0,Incident on ROBERT F KENNEDY BRG WB near HARLEM RIVER Center lane blocked. Expect Delays.,Robert F Kennedy Brg,New York,New York,NY,2022.0,calibration
A-3456653,Source1,4,2017-01-06 01:05:18,2017-05-01 06:00:00,165894.7,Closed between Berdan Ave/Exit 205 and Suder Ave/Exit 209 - Road closed due to accident. Construction work.,I-75 N,Toledo,Lucas,OH,2017.0,train
